Medication_Brand,Medication_Type,Unit_Price,Dosage_Size,Volume,Category,Purchase_Price,Supplier_ID,Supplier_Name
22831,Antihistamine,149.9,5.0,750,2,9.08,90047,MedLink
4603,Antipyretic,184.89999999999998,5.0,1750,1,13.5,4380,BioPharma Inc.
21716,Cholesterol Medication,69.9,5.0,750,2,4.51,7153,LifeCare Supplies
22918,Vaccine,109.9,5.0,1500,2,7.38,1590,MedSupply Co.
21982,Laxative,229.89999999999998,5.0,750,2,15.64,1587,Global Health Distributors
25146,Antipyretic,49.900000000000006,5.0,750,2,3.39,3252,Global Health Distributors
25338,Cough Syrup,499.90000000000003,5.0,750,2,32.46,4425,HealthPro Solutions
25339,Laxative,349.90000000000003,5.0,750,2,23.02,4425,BioPharma Inc.
25381,Anti-inflammatory,169.89999999999998,5.0,750,2,11.64,10754,MediDistributors
25383,Laxative,189.89999999999998,5.0,750,2,12.74,10754,BioPharma Inc.
24103,Analgesic,84.9,5.0,750,2,5.74,9552,MedLink
19242,Cough Syrup,104.9,5.0,750,2,6.95,4425,Global Health Distributors
20105,Cholesterol Medication,294.9,5.0,750,2,19.79,6280,MedSupply Co.
2119,Blood Pressure Medication,899.9,5.0,750,1,66.4,388,Pharma Distributor B
4401,Cholesterol Medication,399.90000000000003,5.0,750,1,29.19,9165,HealthPro Solutions
25281,Antipyretic,189.89999999999998,5.0,500,2,12.92,4425,PharmaTech Solutions
25282,Vaccine,189.89999999999998,5.0,500,2,12.49,4425,PharmaTech Solutions
25416,Painkiller,399.90000000000003,5.0,750,2,27.2,10754,LifeCare Supplies
18660,Blood Pressure Medication,149.9,5.0,750,2,10.34,10754,BioPharma Inc.
22363,Painkiller,59.900000000000006,5.0,750,2,3.56,3252,PharmaTech Solutions
2781,Cough Syrup,599.9,5.0,750,1,44.11,9165,Pharma Distributor B
2790,Antifungal,329.90000000000003,5.0,750,1,24.44,9165,MediDistributors
7241,Laxative,349.90000000000003,5.0,750,2,20.68,388,MediCorp
7867,Antiseptic,99.9,5.0,375,1,7.68,5270,PharmaTech Solutions
7898,Blood Pressure Medication,99.9,5.0,375,1,7.57,5270,PharmaTech Solutions
25415,Vaccine,159.9,5.0,750,2,9.08,10754,MedLink
25421,Anti-inflammatory,879.9,5.0,750,2,59.45,9744,Pharma Distributor B
25423,Diuretic,2209.9,5.0,750,2,151.36,9744,BioPharma Inc.
24366,Diuretic,199.89999999999998,5.0,750,2,13.07,10754,HealthPro Solutions
3633,Laxative,299.9,5.0,1750,1,23.07,8664,LifeCare Supplies
13575,Antifungal,89.9,5.0,750,2,5.91,10754,HealthPlus Supplies
46147,Laxative,179.89999999999998,5.0,750,2,11.68,90011,MedLink
3909,Cholesterol Medication,249.89999999999998,5.0,750,1,19.37,173357,MediDistributors
25283,Diuretic,249.89999999999998,5.0,750,2,16.66,4425,LifeCare Supplies
36367,Painkiller,149.9,5.0,750,2,9.93,17033,Healthcare Supplier A
25265,Blood Pressure Medication,429.90000000000003,5.0,750,2,29.05,10754,Healthcare Supplier A
25340,Antipyretic,249.89999999999998,5.0,750,2,17.23,4425,Pharma Distributor B
13823,Antipyretic,89.9,5.0,750,2,5.88,90047,MediCorp
44025,Antibiotic,399.90000000000003,5.0,500,2,27.58,9744,HealthPlus Supplies
11432,Diuretic,99.9,5.0,750,2,6.84,10754,LifeCare Supplies
23207,Antiviral,109.9,5.0,750,2,7.28,1590,PharmaTech Solutions
25177,Stimulant,379.90000000000003,5.0,375,2,26.2,6280,Global Health Distributors
42672,Diabetes Medication,379.90000000000003,5.0,750,2,25.67,1590,Global Health Distributors
24783,Antipyretic,194.89999999999998,5.0,750,2,12.91,1650,MedSupply Co.
25057,Antibiotic,329.90000000000003,5.0,750,2,21.56,4692,LifeCare Supplies
25058,Sedative,289.9,5.0,750,2,19.33,4692,LifeCare Supplies
25063,Stimulant,399.90000000000003,5.0,750,2,27.58,4692,PharmaTech Solutions
25069,Antibiotic,299.9,5.0,750,2,20.26,4692,MedSupply Co.
25070,Vaccine,349.90000000000003,5.0,750,2,23.64,4692,MediDistributors
25076,Antidepressant,349.90000000000003,5.0,750,2,23.48,4692,Healthcare Supplier A
25077,Painkiller,299.9,5.0,750,2,19.6,4692,LifeCare Supplies
25082,Blood Pressure Medication,219.89999999999998,5.0,750,2,14.86,4692,HealthPro Solutions
25083,Antiseptic,259.9,5.0,750,2,17.1,4692,MediCorp
25085,Laxative,299.9,5.0,750,2,19.99,4692,HealthPlus Supplies
25086,Cough Syrup,359.90000000000003,5.0,750,2,24.82,4692,MedSupply Co.
25090,Diuretic,219.89999999999998,5.0,750,2,14.86,4692,Pharma Distributor B
2042,Blood Pressure Medication,399.90000000000003,5.0,750,1,28.56,8892,MedSupply Co.
20946,Antibiotic,129.9,5.0,750,2,8.66,7153,HealthPlus Supplies
2972,Vaccine,799.9,5.0,750,1,57.55,8004,HealthPro Solutions
25056,Diabetes Medication,999.9,5.0,750,2,64.51,4692,MedLink
25064,Cough Syrup,439.90000000000003,5.0,750,2,29.52,4692,LifeCare Supplies
25065,Diabetes Medication,669.9,5.0,750,2,44.07,4692,Healthcare Supplier A
25066,Stimulant,449.90000000000003,5.0,750,2,30.61,4692,Pharma Distributor B
25067,Analgesic,599.9,5.0,750,2,39.73,4692,Pharma Distributor B
25078,Diabetes Medication,399.90000000000003,5.0,750,2,26.14,4692,BioPharma Inc.
25089,Blood Pressure Medication,379.90000000000003,5.0,750,2,26.2,4692,BioPharma Inc.
23805,Analgesic,199.89999999999998,5.0,750,2,13.42,653,Pharma Distributor B
19942,Stimulant,79.9,5.0,750,2,5.47,653,Global Health Distributors
25061,Antihistamine,599.9,5.0,750,2,40.26,4692,HealthPro Solutions
13379,Cholesterol Medication,149.9,5.0,750,2,10.13,9552,MediDistributors
25060,Sedative,529.9,5.0,750,2,33.11,4692,LifeCare Supplies
25062,Sedative,529.9,5.0,750,2,34.92,4692,HealthPro Solutions
25068,Diabetes Medication,649.9,5.0,750,2,44.51,4692,Pharma Distributor B
38190,Laxative,99.9,5.0,750,2,6.75,2000,LifeCare Supplies
25055,Analgesic,1799.9,5.0,750,2,116.88,4692,Healthcare Supplier A
25054,Antacid,1399.9,5.0,750,2,91.5,4692,LifeCare Supplies
3703,Antacid,59.900000000000006,5.0,50,1,4.64,10754,MedLink
3767,Laxative,119.9,5.0,375,1,9.08,3960,BioPharma Inc.
6109,Anti-inflammatory,329.90000000000003,5.0,750,1,26.18,17035,HealthPlus Supplies
901,Painkiller,59.900000000000006,5.0,375,2,3.92,10754,PharmaTech Solutions
24552,Antibiotic,129.9,5.0,750,2,6.7,2242,HealthPlus Supplies
19959,Painkiller,189.89999999999998,5.0,750,2,12.58,10754,MedLink
21041,Antifungal,159.9,5.0,750,2,10.27,7153,MediCorp
3761,Diabetes Medication,479.90000000000003,5.0,1750,1,34.28,3960,MedSupply Co.
22103,Antiseptic,149.9,5.0,750,2,9.73,7153,Healthcare Supplier A
2818,Diuretic,329.90000000000003,5.0,750,1,25.57,9552,PharmaTech Solutions
4377,Anti-inflammatory,129.9,5.0,750,1,9.99,12546,Pharma Distributor B
23359,Antacid,499.90000000000003,5.0,750,2,33.78,2000,Healthcare Supplier A
12039,Cough Syrup,119.9,5.0,750,2,8.27,9552,MedSupply Co.
1173,Antidepressant,459.90000000000003,5.0,1000,1,36.5,1128,Healthcare Supplier A
25129,Cholesterol Medication,129.9,5.0,750,2,8.9,653,Pharma Distributor B
25134,Antacid,69.9,5.0,187,2,4.72,1392,Global Health Distributors
3162,Analgesic,9.9,5.0,50,1,0.76,3924,LifeCare Supplies
3783,Antihistamine,19.9,5.0,50,1,1.5,3960,Global Health Distributors
5929,Cholesterol Medication,449.90000000000003,5.0,1750,1,34.88,6213,MediCorp
25430,Antihistamine,129.9,5.0,750,2,8.38,9622,Healthcare Supplier A
13270,Cough Syrup,69.9,5.0,750,2,3.97,7153,BioPharma Inc.
6295,Sedative,49.900000000000006,5.0,750,2,3.42,1392,MediDistributors
23694,Diabetes Medication,2299.9,5.0,750,2,157.53,8112,Healthcare Supplier A
19574,Stimulant,249.89999999999998,5.0,750,2,16.23,9552,Healthcare Supplier A
24520,Antiviral,129.9,5.0,750,2,8.96,7255,HealthPro Solutions
25418,Cough Syrup,59.900000000000006,5.0,500,2,4.07,10754,HealthPlus Supplies
33968,Antipyretic,139.9,5.0,750,2,9.14,8673,MedSupply Co.
23840,Cough Syrup,179.89999999999998,5.0,750,2,11.68,4425,HealthPlus Supplies
11774,Diabetes Medication,2249.9,5.0,750,2,148.02,4425,Healthcare Supplier A
11775,Antipyretic,2249.9,5.0,750,2,149.99,4425,Healthcare Supplier A
11776,Laxative,2249.9,5.0,750,2,154.1,4425,HealthPro Solutions
21385,Stimulant,179.89999999999998,5.0,750,2,11.99,8673,PharmaTech Solutions
24243,Antacid,199.89999999999998,5.0,750,2,12.98,8673,LifeCare Supplies
31788,Stimulant,79.9,5.0,1500,2,5.4,3252,LifeCare Supplies
4816,Antipyretic,129.9,5.0,750,1,9.77,660,LifeCare Supplies
6505,Stimulant,109.9,5.0,750,1,7.96,10754,Healthcare Supplier A
25341,Blood Pressure Medication,2799.9,5.0,750,2,185.42,4425,BioPharma Inc.
6395,Analgesic,49.900000000000006,5.0,750,2,3.28,1392,BioPharma Inc.
24101,Antipyretic,79.9,5.0,750,2,5.36,9165,Pharma Distributor B
24369,Antihistamine,119.9,5.0,750,2,8.21,4425,BioPharma Inc.
24379,Antifungal,129.9,5.0,750,2,8.78,9165,Pharma Distributor B
24631,Antiviral,249.89999999999998,5.0,750,2,16.77,4425,LifeCare Supplies
24686,Stimulant,79.9,5.0,750,2,5.51,9165,MediDistributors
24936,Laxative,149.9,5.0,750,2,9.67,4425,MediDistributors
40825,Diabetes Medication,89.9,5.0,750,2,6.07,6785,HealthPro Solutions
25015,Laxative,299.9,5.0,750,2,20.4,4425,MedLink
25137,Anti-inflammatory,179.89999999999998,5.0,750,2,12.24,4425,MedLink
25139,Antifungal,199.89999999999998,5.0,750,2,13.6,4425,Pharma Distributor B
25140,Antipyretic,249.89999999999998,5.0,750,2,16.55,4425,BioPharma Inc.
25203,Antibiotic,129.9,5.0,750,2,8.9,4425,HealthPro Solutions
17439,Antiviral,47.9,5.0,750,2,3.26,5612,HealthPlus Supplies
23644,Vaccine,69.9,5.0,750,2,4.63,9819,PharmaTech Solutions
24521,Laxative,119.9,5.0,750,2,7.79,7255,MedSupply Co.
46373,Diuretic,169.89999999999998,5.0,5000,2,11.64,3252,Healthcare Supplier A
25463,Antibiotic,2279.9,5.0,20000,2,155.1,90047,Pharma Distributor B
24439,Cough Syrup,179.89999999999998,5.0,750,2,12.41,653,HealthPro Solutions
25014,Antipyretic,249.89999999999998,5.0,750,2,16.77,4425,MedSupply Co.
25335,Antipyretic,659.9,5.0,750,2,43.41,10754,Healthcare Supplier A
41984,Painkiller,289.9,5.0,750,2,19.86,4425,MediDistributors
295,Vaccine,199.89999999999998,5.0,750,1,15.62,8735,MediDistributors
24878,Vaccine,409.90000000000003,5.0,750,2,28.08,10754,Pharma Distributor B
2895,Antacid,499.90000000000003,5.0,750,1,37.03,3924,HealthPro Solutions
3598,Antifungal,139.9,5.0,750,1,10.21,8150,PharmaTech Solutions
6254,Antiseptic,219.89999999999998,5.0,750,1,16.41,10754,MedLink
1676,Stimulant,1499.9,5.0,750,1,109.48,11567,Healthcare Supplier A
24622,Antacid,699.9,5.0,1500,2,48.27,9165,PharmaTech Solutions
20659,Diabetes Medication,199.89999999999998,5.0,750,2,12.98,17037,BioPharma Inc.
2612,Blood Pressure Medication,899.9,5.0,750,1,71.99,9552,HealthPro Solutions
16644,Antihistamine,89.9,5.0,750,2,5.88,7153,HealthPlus Supplies
21039,Vaccine,129.9,5.0,750,2,8.49,7153,BioPharma Inc.
23894,Antiviral,99.9,5.0,750,2,6.66,4425,BioPharma Inc.
5408,Anti-inflammatory,114.9,5.0,750,1,8.84,6213,MediDistributors
20842,Laxative,84.9,5.0,750,2,5.74,7153,BioPharma Inc.
14964,Antiviral,89.9,5.0,750,2,6.16,2242,MediDistributors
23209,Vaccine,199.89999999999998,5.0,750,2,13.33,1590,HealthPlus Supplies
24511,Cough Syrup,219.89999999999998,5.0,750,2,14.86,1650,Global Health Distributors
24684,Sedative,229.89999999999998,5.0,750,2,15.53,2000,BioPharma Inc.
5736,Antiviral,199.89999999999998,5.0,750,1,14.7,4692,MedSupply Co.
5970,Vaccine,289.9,5.0,750,1,21.8,9165,MediDistributors
24963,Antifungal,219.89999999999998,5.0,750,2,15.17,4425,Pharma Distributor B
24964,Laxative,399.90000000000003,5.0,750,2,26.14,4425,MediDistributors
25353,Antacid,139.9,5.0,750,2,9.58,9165,MediDistributors
46372,Antihistamine,169.89999999999998,5.0,5000,2,11.33,3252,MedSupply Co.
13418,Anti-inflammatory,72.9,5.0,750,2,4.99,90017,MediDistributors
25800,Antibiotic,239.89999999999998,5.0,750,2,16.43,1590,BioPharma Inc.
2484,Antibiotic,509.90000000000003,5.0,750,1,36.95,90011,MediCorp
2572,Antacid,509.90000000000003,5.0,750,1,36.42,90011,BioPharma Inc.
36351,Antifungal,139.9,5.0,1500,2,9.65,1392,MediCorp
20529,Sedative,119.9,5.0,750,2,8.21,7153,BioPharma Inc.
8385,Antiseptic,34999.899999999994,5.0,750,1,2713.17,3664,MediCorp
19818,Sedative,269.9,5.0,750,2,18.61,4950,Healthcare Supplier A
21699,Cough Syrup,34.900000000000006,5.0,750,2,2.39,10754,MedSupply Co.
22768,Cough Syrup,239.89999999999998,5.0,750,2,15.99,8673,Healthcare Supplier A
24411,Anti-inflammatory,399.90000000000003,5.0,750,2,27.02,7153,BioPharma Inc.
23210,Antacid,119.9,5.0,750,2,8.1,1590,LifeCare Supplies
24202,Cholesterol Medication,1729.9,5.0,750,2,113.07,4692,MediCorp
2109,Stimulant,899.9,5.0,750,1,64.74,3960,PharmaTech Solutions
2294,Diuretic,1049.8999999999999,5.0,750,1,82.67,8352,MedLink
25461,Antihistamine,1499.9,5.0,750,2,96.77,4425,Healthcare Supplier A
1982,Laxative,219.89999999999998,5.0,375,1,15.82,1128,HealthPlus Supplies
2230,Blood Pressure Medication,499.90000000000003,5.0,750,1,37.59,9165,PharmaTech Solutions
3288,Vaccine,229.89999999999998,5.0,1750,1,16.66,1392,Healthcare Supplier A
4621,Antacid,159.9,5.0,375,1,11.1,8112,MedSupply Co.
6879,Painkiller,9.9,5.0,50,1,0.74,9552,MediCorp
2096,Antiseptic,999.9,5.0,750,1,78.12,2561,LifeCare Supplies
5370,Sedative,3499.9,5.0,750,1,255.47,9165,MediDistributors
40220,Antibiotic,79.9,5.0,750,2,5.51,7153,LifeCare Supplies
42741,Antihistamine,139.9,5.0,750,2,9.08,9165,MediCorp
21226,Antibiotic,39.900000000000006,5.0,750,2,2.64,3252,PharmaTech Solutions
25158,Antiseptic,169.89999999999998,5.0,750,2,10.06,10754,MediCorp
25157,Analgesic,169.89999999999998,5.0,750,2,10.27,10754,HealthPro Solutions
15367,Laxative,269.9,5.0,750,2,17.87,9552,Healthcare Supplier A
25162,Diabetes Medication,499.90000000000003,5.0,750,2,32.89,10754,MediDistributors
25156,Analgesic,499.90000000000003,5.0,750,2,32.89,10754,Healthcare Supplier A
18645,Diuretic,359.90000000000003,5.0,750,2,23.99,4425,PharmaTech Solutions
23798,Cholesterol Medication,199.89999999999998,5.0,750,2,10.38,653,MediDistributors
23799,Blood Pressure Medication,199.89999999999998,5.0,750,2,10.66,653,HealthPro Solutions
24777,Antipyretic,149.9,5.0,750,2,8.66,653,BioPharma Inc.
7017,Diabetes Medication,349.90000000000003,5.0,750,1,25.59,9552,PharmaTech Solutions
16683,Painkiller,189.89999999999998,5.0,750,2,12.92,2000,BioPharma Inc.
13341,Blood Pressure Medication,249.89999999999998,5.0,750,2,13.24,8892,Global Health Distributors
13978,Stimulant,349.90000000000003,5.0,750,2,23.8,9165,PharmaTech Solutions
14690,Diabetes Medication,139.9,5.0,750,2,6.84,3252,MedLink
23235,Antihistamine,149.9,5.0,750,2,7.18,2000,BioPharma Inc.
23521,Antifungal,149.9,5.0,750,2,7.43,9815,PharmaTech Solutions
23535,Painkiller,249.89999999999998,5.0,750,2,16.89,2000,BioPharma Inc.
23539,Antacid,189.89999999999998,5.0,3000,2,12.41,3252,LifeCare Supplies
24297,Antibiotic,109.9,5.0,750,2,7.43,8673,PharmaTech Solutions
24357,Painkiller,219.89999999999998,5.0,3000,2,12.24,2242,MediCorp
24580,Antihistamine,219.89999999999998,5.0,750,2,12.25,10754,HealthPro Solutions
24605,Laxative,119.9,5.0,750,2,5.29,10754,HealthPro Solutions
24606,Anti-inflammatory,119.9,5.0,750,2,5.15,10754,PharmaTech Solutions
24788,Analgesic,189.89999999999998,5.0,750,2,9.45,4425,HealthPlus Supplies
24952,Antifungal,169.89999999999998,5.0,750,2,9.2,10754,MedLink
25021,Antiseptic,139.9,5.0,750,2,7.28,1392,LifeCare Supplies
25141,Diabetes Medication,179.89999999999998,5.0,750,2,10.27,4425,Healthcare Supplier A
21601,Stimulant,144.9,5.0,750,2,9.92,2000,MediCorp
16054,Blood Pressure Medication,449.90000000000003,5.0,750,2,29.79,2000,MedLink
5327,Antipyretic,199.89999999999998,5.0,750,1,15.99,4692,Pharma Distributor B
18767,Antipyretic,149.9,5.0,750,2,10.27,9165,HealthPro Solutions
16762,Diuretic,109.9,5.0,750,2,7.53,653,MedLink
22703,Painkiller,349.90000000000003,5.0,750,2,23.33,4425,MedSupply Co.
24886,Antiseptic,109.9,5.0,750,2,7.53,9165,PharmaTech Solutions
25206,Antidepressant,899.9,5.0,750,2,60.8,4425,MediDistributors
23921,Cough Syrup,299.9,5.0,750,2,19.6,9552,MediCorp
10009,Antiviral,59.900000000000006,5.0,750,2,4.13,9552,PharmaTech Solutions
11437,Laxative,159.9,5.0,750,2,10.73,4425,Global Health Distributors
17998,Diabetes Medication,104.9,5.0,750,2,6.99,5612,HealthPro Solutions
10591,Laxative,299.9,5.0,750,2,18.61,4425,HealthPlus Supplies
23795,Diuretic,199.89999999999998,5.0,750,2,10.8,653,MedLink
23796,Analgesic,149.9,5.0,750,2,8.84,653,PharmaTech Solutions
23801,Diuretic,199.89999999999998,5.0,750,2,10.66,653,PharmaTech Solutions
24782,Antiviral,199.89999999999998,5.0,750,2,10.95,653,MediCorp
25462,Diuretic,329.90000000000003,5.0,750,2,20.77,4425,BioPharma Inc.
25467,Antiseptic,249.89999999999998,5.0,750,2,17.23,4425,BioPharma Inc.
25512,Vaccine,459.90000000000003,5.0,750,2,30.87,4425,HealthPro Solutions
39765,Antacid,499.90000000000003,5.0,750,2,33.78,9552,PharmaTech Solutions
19925,Sedative,119.9,5.0,750,2,8.21,653,BioPharma Inc.
14133,Antibiotic,79.9,5.0,750,2,5.51,4425,MediCorp
4820,Antidepressant,499.90000000000003,5.0,750,1,37.31,1128,BioPharma Inc.
24774,Antifungal,149.9,5.0,750,2,8.38,653,MedLink
24775,Antidepressant,149.9,5.0,750,2,8.9,653,BioPharma Inc.
24817,Antipyretic,189.89999999999998,5.0,1500,2,13.1,3252,MediCorp
42333,Diabetes Medication,139.9,5.0,750,2,9.52,10754,LifeCare Supplies
16257,Analgesic,59.900000000000006,5.0,750,2,3.89,8892,HealthPro Solutions
20973,Antiseptic,269.9,5.0,750,2,17.99,9552,BioPharma Inc.
2880,Anti-inflammatory,159.9,5.0,750,1,11.02,9625,BioPharma Inc.
16072,Antibiotic,69.9,5.0,3000,2,4.6,4425,MediDistributors
7832,Antacid,59.900000000000006,5.0,750,2,3.94,8892,Global Health Distributors
14538,Cholesterol Medication,179.89999999999998,5.0,750,2,12.07,4425,Global Health Distributors
17188,Diabetes Medication,189.89999999999998,5.0,750,2,11.4,10754,BioPharma Inc.
18237,Blood Pressure Medication,249.89999999999998,5.0,750,2,16.89,9744,HealthPro Solutions
25337,Antidepressant,169.89999999999998,5.0,750,2,11.18,4425,MediDistributors
25535,Antibiotic,189.89999999999998,5.0,750,2,12.25,4425,MedLink
46664,Painkiller,29.900000000000002,5.0,750,2,1.94,9815,MedSupply Co.
21489,Blood Pressure Medication,189.89999999999998,5.0,750,2,12.74,1650,MedSupply Co.
34703,Antidepressant,199.89999999999998,5.0,750,2,13.24,9165,MediDistributors
2715,Antihistamine,499.90000000000003,5.0,750,1,39.99,9165,Global Health Distributors
25319,Antiviral,129.9,5.0,750,2,8.6,4425,MedSupply Co.
25513,Antipyretic,199.89999999999998,5.0,750,2,13.79,4425,Global Health Distributors
25514,Anti-inflammatory,499.90000000000003,5.0,750,2,33.78,4425,MedLink
25562,Painkiller,699.9,5.0,750,2,45.75,4425,PharmaTech Solutions
25563,Anti-inflammatory,329.90000000000003,5.0,750,2,21.56,4425,MedSupply Co.
6862,Blood Pressure Medication,299.9,5.0,750,1,20.73,9552,HealthPlus Supplies
25564,Antacid,999.9,5.0,750,2,67.11,4425,BioPharma Inc.
25689,Cholesterol Medication,89.9,5.0,750,2,6.03,9552,MediCorp
25690,Painkiller,179.89999999999998,5.0,750,2,11.68,9552,PharmaTech Solutions
25691,Sedative,109.9,5.0,750,2,7.33,9552,Pharma Distributor B
24486,Stimulant,189.89999999999998,5.0,750,2,12.49,9552,Pharma Distributor B
18394,Antiviral,169.89999999999998,5.0,750,2,10.96,90047,LifeCare Supplies
23013,Diuretic,159.9,5.0,750,2,10.66,7153,LifeCare Supplies
25482,Antacid,149.9,5.0,375,2,9.93,9552,HealthPro Solutions
25484,Antifungal,179.89999999999998,5.0,750,2,11.99,9552,Global Health Distributors
25496,Antiviral,179.89999999999998,5.0,750,2,12.24,9552,LifeCare Supplies
25497,Diuretic,199.89999999999998,5.0,750,2,12.98,9552,MedSupply Co.
8060,Analgesic,219.89999999999998,5.0,750,2,14.28,653,Healthcare Supplier A
2471,Laxative,239.89999999999998,5.0,750,1,18.74,11567,Pharma Distributor B
3186,Antiseptic,129.9,5.0,750,1,9.99,3960,MediDistributors
25200,Diabetes Medication,129.9,5.0,750,2,8.78,10754,HealthPlus Supplies
25260,Antidepressant,79.9,5.0,750,2,5.19,10754,HealthPro Solutions
441,Cholesterol Medication,499.90000000000003,5.0,750,1,37.31,8004,LifeCare Supplies
25194,Antiviral,169.89999999999998,5.0,750,2,11.48,10754,Healthcare Supplier A
25198,Vaccine,269.9,5.0,750,2,17.76,10754,MediDistributors
25199,Antacid,129.9,5.0,750,2,8.38,10754,MediDistributors
25201,Antihistamine,189.89999999999998,5.0,750,2,12.41,10754,BioPharma Inc.
25254,Sedative,129.9,5.0,750,2,8.44,10754,PharmaTech Solutions
25256,Antiviral,169.89999999999998,5.0,750,2,11.1,10754,Healthcare Supplier A
25258,Antacid,129.9,5.0,750,2,8.72,10754,Healthcare Supplier A
25259,Antiseptic,109.9,5.0,750,2,7.09,10754,MediDistributors
25196,Sedative,279.9,5.0,750,2,18.54,10754,BioPharma Inc.
25197,Antibiotic,1499.9,5.0,750,2,99.33,10754,HealthPro Solutions
25252,Diabetes Medication,299.9,5.0,750,2,19.35,10754,Healthcare Supplier A
25253,Antiseptic,159.9,5.0,375,2,10.52,10754,MedSupply Co.
25257,Antifungal,319.9,5.0,750,2,20.77,10754,BioPharma Inc.
25588,Diuretic,299.9,5.0,750,2,20.26,2000,Pharma Distributor B
24406,Diabetes Medication,229.89999999999998,5.0,750,2,15.64,10754,MediCorp
2482,Diabetes Medication,999.9,5.0,750,1,78.73,6213,LifeCare Supplies
23966,Antidepressant,139.9,5.0,750,2,9.52,10754,PharmaTech Solutions
10706,Antifungal,89.9,5.0,750,2,6.12,10754,PharmaTech Solutions
4295,Stimulant,79.9,5.0,750,1,5.75,12546,HealthPlus Supplies
290,Analgesic,499.90000000000003,5.0,750,1,39.05,17035,MediCorp
42436,Diabetes Medication,39.900000000000006,5.0,750,2,2.62,1003,HealthPro Solutions
2039,Antiviral,489.90000000000003,5.0,750,1,38.88,1128,HealthPro Solutions
2885,Antiseptic,619.9,5.0,750,1,46.61,9165,HealthPro Solutions
2887,Blood Pressure Medication,619.9,5.0,750,1,46.26,9165,Global Health Distributors
4361,Laxative,579.9,5.0,750,1,43.28,1392,Healthcare Supplier A
7195,Antibiotic,459.90000000000003,5.0,750,1,34.84,1128,HealthPro Solutions
25195,Antacid,1099.8999999999999,5.0,750,2,71.42,10754,HealthPlus Supplies
12268,Antifungal,79.9,5.0,750,2,5.22,1590,Pharma Distributor B
13867,Antiseptic,139.9,5.0,750,2,8.66,4425,Global Health Distributors
12388,Vaccine,299.9,5.0,750,2,19.35,9165,HealthPlus Supplies
24378,Antibiotic,99.9,5.0,750,2,6.84,9165,Global Health Distributors
24665,Painkiller,279.9,5.0,750,2,19.3,4692,Global Health Distributors
24666,Diabetes Medication,79.9,5.0,750,2,5.19,4692,Global Health Distributors
24768,Antiviral,159.9,5.0,750,2,10.95,10754,MediDistributors
24717,Antifungal,119.9,5.0,750,2,7.94,90024,MediCorp
25120,Antacid,149.9,5.0,750,2,9.73,90024,HealthPro Solutions
25376,Antipyretic,389.90000000000003,5.0,750,2,25.32,9165,PharmaTech Solutions
25411,Antibiotic,389.90000000000003,5.0,750,2,26.17,9165,LifeCare Supplies
25465,Diuretic,599.9,5.0,750,2,39.99,9815,Pharma Distributor B
16961,Anti-inflammatory,659.9,5.0,750,2,38.7,9165,HealthPro Solutions
21367,Antidepressant,299.9,5.0,750,2,20.4,10000,Global Health Distributors
24109,Antihistamine,499.90000000000003,5.0,750,2,34.24,9819,MediCorp
24897,Cholesterol Medication,279.9,5.0,750,2,18.91,9165,Global Health Distributors
18589,Stimulant,199.89999999999998,5.0,750,2,13.15,9552,BioPharma Inc.
22048,Cholesterol Medication,549.9,5.0,750,2,35.94,9552,MedSupply Co.
24422,Blood Pressure Medication,1749.9,5.0,750,2,117.44,4425,Global Health Distributors
24670,Antiviral,699.9,5.0,750,2,47.61,9552,LifeCare Supplies
25458,Laxative,229.89999999999998,5.0,750,2,15.03,4425,PharmaTech Solutions
45840,Antihistamine,249.89999999999998,5.0,750,2,16.33,17037,Global Health Distributors
16646,Diuretic,369.90000000000003,5.0,750,2,24.18,9165,MediCorp
23425,Antipyretic,649.9,5.0,750,2,43.91,9552,BioPharma Inc.
24691,Anti-inflammatory,599.9,5.0,750,2,39.47,9552,MedSupply Co.
24825,Analgesic,799.9,5.0,750,2,54.05,9552,Global Health Distributors
25459,Antifungal,329.90000000000003,5.0,750,2,21.42,4425,BioPharma Inc.
6365,Antacid,109.9,5.0,750,2,7.43,9165,Global Health Distributors
17706,Stimulant,89.9,5.0,750,2,6.12,9552,MedLink
17018,Laxative,99.9,5.0,750,2,6.84,10754,LifeCare Supplies
18338,Vaccine,139.9,5.0,750,2,9.39,90047,BioPharma Inc.
45293,Antifungal,69.9,5.0,750,2,4.69,2000,Pharma Distributor B
25539,Antiseptic,104.9,5.0,750,2,7.09,653,MedLink
24001,Anti-inflammatory,169.89999999999998,5.0,750,2,11.64,10754,MediDistributors
25728,Laxative,569.9,5.0,750,2,37.49,4425,PharmaTech Solutions
25729,Vaccine,299.9,5.0,750,2,19.35,4425,PharmaTech Solutions
18450,Diabetes Medication,129.9,5.0,750,2,8.72,9815,HealthPlus Supplies
19228,Painkiller,219.89999999999998,5.0,750,2,14.37,2000,MedLink
24664,Antacid,99.9,5.0,750,2,6.62,4692,HealthPlus Supplies
24868,Antiseptic,109.9,5.0,750,2,7.48,9744,MedSupply Co.
26826,Cough Syrup,119.9,5.0,750,2,7.74,9744,MediCorp
14190,Antifungal,89.9,5.0,750,2,6.16,7153,MedLink
18384,Antibiotic,99.9,5.0,750,2,6.66,7153,MedLink
23982,Stimulant,159.9,5.0,750,2,10.45,4950,HealthPlus Supplies
